Dist. ID,Group,Year,Total Mathematics Number Tested,Total Mathematics Avg Scale Score,Total Reading ,Total Reading Average Scale Score,Total Writing ,Total Writing Avg Total Writing Scale Score
132,Black,2006,25,234.2,24,231.2,24,239.5
132,Hispanic,2006,-,-,-,-,-,-
132,White,2006,300,262,299,247.4,296,252.2
132,Asian American,2006,29,272.1,29,252.6,29,260.4
132,Am. Indian,2006,-,-,-,-,-,-
132,South Windsor,2007,352,259.9,352,248.8,353,262.7
132,Black,2007,-,-,-,-,-,-
132,Hispanic,2007,-,-,-,-,-,-
132,White,2007,296,261.8,296,250.9,297,264.6
132,Asian American,2007,22,277.9,22,258.1,22,274.1
132,Am. Indian,2007,-,-,-,-,-,-
132,South Windsor,2008,344,256.3,343,242.7,342,256.8
132,Black,2008,-,-,-,-,-,-
132,Hispanic,2008,-,-,-,-,-,-
132,White,2008,274,257.4,274,243.6,273,256.9
132,Asian American,2008,37,261.3,36,246.8,37,264.4
132,Am. Indian,2008,-,-,-,-,-,-
132,South Windsor,2009,376,264.8,375,249.1,382,260.9
132,Black,2009,29,228.4,29,227.3,29,243.9
132,Hispanic,2009,-,-,-,-,-,-
132,White,2009,290,267.6,289,250.6,295,262.1
132,Asian American,2009,39,283.8,39,261.8,39,274
132,South Windsor,2010,302,258.5,294,245.5,307,252.2
132,Black,2010,24,247,22,239.6,24,245.9
132,Hispanic,2010,-,-,-,-,-,-
132,White,2010,240,259.5,235,245.8,246,251.9
132,Asian American,2010,-,-,-,-,-,-
132,Am. Indian,2010,-,-,-,-,-,-
132,South Windsor,2011,323,266.8,320,249.5,326,252.3
132,Black or African Am,2011,22,226.9,21,222,22,227
132,Hisp/Lat or any race,2011,29,247.5,29,238.5,29,240.6
132,White,2011,223,268,221,251.9,225,253.2
132,Asian,2011,49,290.2,49,257.4,50,266.2
132,South Windsor,2012,296,278.5,295,256.9,300,263.5
132,Black or African Am,2012,20,247.5,20,224.6,20,243
132,Hisp/Lat or any race,2012,-,-,-,-,20,253.1
132,White,2012,207,280.7,206,259.7,210,265.2
132,Asian,2012,47,290.1,47,264,47,270
132,Am Ind or AK Native,2012,-,-,-,-,-,-
132,Two or more races,2012,-,-,-,-,-,-
132,South Windsor,2013,278,275.6,275,258.6,283,253.9
132,Black or African Am,2013,-,-,-,-,-,-
132,Hisp/Lat or any race,2013,20,252.4,20,235.9,22,239.2
132,White,2013,192,276.5,191,260.1,195,252.1
132,Asian,2013,37,296.4,37,273.5,37,282
132,Nat of HI or Pac Isl,2013,-,-,-,-,-,-
132,Two or more races,2013,-,-,-,-,-,-
133,Sprague,2006,29,248.5,29,231.2,29,254
133,Black,2006,-,-,-,-,-,-
133,Hispanic,2006,-,-,-,-,-,-
133,White,2006,23,248.6,23,229.5,23,243.1
133,Asian American,2006,-,-,-,-,-,-
133,Am. Indian,2006,-,-,-,-,-,-
133,Sprague,2007,33,247.4,33,235.9,32,251.3
133,Black,2007,-,-,-,-,-,-
133,Hispanic,2007,-,-,-,-,-,-
133,White,2007,29,251.5,29,236.2,28,254.1
133,Asian American,2007,-,-,-,-,-,-
133,Sprague,2008,33,227.5,33,224.2,33,255.7
133,Black,2008,-,-,-,-,-,-
133,Hispanic,2008,-,-,-,-,-,-
133,White,2008,23,235,23,228.6,23,263.6
133,Asian American,2008,-,-,-,-,-,-
133,Am. Indian,2008,-,-,-,-,-,-
133,Sprague,2009,29,250.3,29,242.5,29,261.9
133,Black,2009,-,-,-,-,-,-
133,Hispanic,2009,-,-,-,-,-,-
133,White,2009,24,255.2,24,244.6,24,262.7
133,Sprague,2010,37,256.6,36,235.7,37,242.4
133,Black,2010,-,-,-,-,-,-
133,Hispanic,2010,-,-,-,-,-,-
133,White,2010,30,261,29,235.8,30,244.8
133,Am. Indian,2010,-,-,-,-,-,-
133,Sprague,2011,39,258.1,39,247.3,40,267.6
133,Hisp/Lat or any race,2011,-,-,-,-,-,-
133,White,2011,31,258.6,31,246.8,32,264.5
133,Two or more races,2011,-,-,-,-,-,-
133,Sprague,2012,38,230.7,38,228.3,40,233.8
133,Hisp/Lat or any race,2012,-,-,-,-,-,-
133,White,2012,29,232.6,29,234,31,239.6
133,Two or more races,2012,-,-,-,-,-,-
133,Sprague,2013,42,254.5,42,247,44,253.4
133,Hisp/Lat or any race,2013,-,-,-,-,-,-
133,White,2013,30,257,30,248.2,31,256.8
133,Two or more races,2013,-,-,-,-,-,-
134,Stafford,2006,119,237.2,119,241.5,119,251.9
134,Black,2006,-,-,-,-,-,-
134,Hispanic,2006,-,-,-,-,-,-
134,White,2006,114,238.8,114,242.1,114,252
134,Stafford,2007,144,258.1,143,240.7,143,258.8
134,Black,2007,-,-,-,-,-,-
134,Hispanic,2007,-,-,-,-,-,-
134,White,2007,135,258.8,134,240.9,134,259.5
134,Asian American,2007,-,-,-,-,-,-
134,Stafford,2008,157,257.5,157,237.6,157,254.9
134,Black,2008,-,-,-,-,-,-
134,Hispanic,2008,-,-,-,-,-,-
134,White,2008,152,258.7,152,238.3,152,255.7
134,Asian American,2008,-,-,-,-,-,-
134,Stafford,2009,106,260,102,244.8,106,251.7
134,Hispanic,2009,-,-,-,-,-,-
134,White,2009,101,260.6,97,245.3,100,252.1
134,Asian American,2009,-,-,-,-,-,-
134,Stafford,2010,127,248,124,243.2,127,249.5
134,Black,2010,-,-,-,-,-,-
134,Hispanic,2010,-,-,-,-,-,-
134,White,2010,117,249.6,114,245,117,250.8
134,Asian American,2010,-,-,-,-,-,-
134,Am. Indian,2010,-,-,-,-,-,-
134,Stafford,2011,128,257,125,244.3,127,250.7
134,Black or African Am,2011,-,-,-,-,-,-
134,Hisp/Lat or any race,2011,-,-,-,-,-,-
134,White,2011,110,259.1,107,247.4,109,252.1
134,Asian,2011,-,-,-,-,-,-
134,Am Ind or AK Native,2011,-,-,-,-,-,-
134,Two or more races,2011,-,-,-,-,-,-
134,Stafford,2012,118,261.7,115,247.8,119,249.6
134,Black or African Am,2012,-,-,-,-,-,-
134,Hisp/Lat or any race,2012,-,-,-,-,-,-
134,White,2012,107,262.8,104,250.1,108,250.9
134,Asian,2012,-,-,-,-,-,-
134,Am Ind or AK Native,2012,-,-,-,-,-,-
134,Two or more races,2012,-,-,-,-,-,-
134,Stafford,2013,104,258.5,98,248.9,104,242.7
134,Black or African Am,2013,-,-,-,-,-,-
134,Hisp/Lat or any race,2013,-,-,-,-,-,-
134,White,2013,95,259.3,89,249.7,95,241.1
134,Asian,2013,-,-,-,-,-,-
135,Stamford,2006,1091,246.7,1087,228.6,1055,245.4
135,Black,2006,228,206.5,228,202.1,216,219.5
135,Hispanic,2006,322,231.9,319,212.6,306,231
135,White,2006,465,271.9,464,248.7,457,264.1
135,Asian American,2006,76,275.8,76,252.9,76,265.1
135,Stamford,2007,1092,249,1087,233,1075,254.3
135,Black,2007,242,220.2,241,210.5,234,234.3
135,Hispanic,2007,350,233.5,349,218.6,345,238.2
135,White,2007,416,272.3,414,253.2,413,273.1
135,Asian American,2007,83,281.6,82,258.4,82,283.7
135,Am. Indian,2007,-,-,-,-,-,-
135,Stamford,2008,1124,247.7,1123,231.4,1119,250.6
135,Black,2008,220,213.5,220,212.6,216,231.4
135,Hispanic,2008,347,231.7,346,213.8,346,236
135,White,2008,471,268.6,471,248.6,471,265
135,Asian American,2008,85,286,85,255.8,85,278.4
135,Am. Indian,2008,-,-,-,-,-,-
135,Stamford,2009,1084,247.1,1075,234.5,1112,250.3
135,Black,2009,218,219.4,214,216.6,235,233.4
135,Hispanic,2009,361,229.5,359,220.1,374,236.9
135,White,2009,438,268.8,436,251.4,437,266.1
135,Asian American,2009,66,290.8,65,260.9,65,282.3
135,Am. Indian,2009,-,-,-,-,-,-
135,Stamford,2010,1116,255,1096,234.3,1150,244.6
135,Black,2010,216,218.1,209,211.3,234,221
135,Hispanic,2010,366,236.6,360,215.9,372,230.1
135,White,2010,445,279.8,439,254.9,454,260.3
135,Asian American,2010,87,298.4,86,262.1,88,288.5
135,Am. Indian,2010,-,-,-,-,-,-
135,Stamford,2011,1110,255.4,1087,236.5,1129,243.8
135,Black or African Am,2011,202,229,196,219,204,229.9
135,Hisp/Lat or any race,2011,380,235.4,371,217.3,394,226.6
135,White,2011,415,277.5,407,256.1,419,260.2
135,Asian,2011,113,288.9,113,259.3,112,268.3
135,Stamford,2012,1099,260.6,1089,242.2,1126,247.7
135,Black or African Am,2012,188,228.6,187,222.7,198,231.1
135,Hisp/Lat or any race,2012,386,243.6,380,224.7,403,235.2
135,White,2012,393,282.8,390,260.4,394,262.5
135,Asian,2012,115,293.1,115,267.9,115,270.3
135,Am Ind or AK Native,2012,-,-,-,-,-,-
135,Two or more races,2012,-,-,-,-,-,-
135,Stamford,2013,1142,256.5,1129,239,1178,246.4
135,Black or African Am,2013,198,223.4,194,219.6,209,226.1
135,Hisp/Lat or any race,2013,440,238.3,435,221.1,453,231.9
135,White,2013,387,283.9,385,260.3,398,264.3
135,Asian,2013,109,292,107,269.6,109,280.9
135,Two or more races,2013,-,-,-,-,-,-
136,Sterling,2006,43,250.4,43,229,43,245.8
136,Hispanic,2006,-,-,-,-,-,-
136,White,2006,41,250.1,41,228.9,41,244.5
136,Am. Indian,2006,-,-,-,-,-,-
136,Sterling,2007,56,259.6,56,237.2,56,256.4
136,Hispanic,2007,-,-,-,-,-,-
136,White,2007,54,259,54,236.9,54,255.2
136,Asian American,2007,-,-,-,-,-,-
136,Sterling,2008,45,262.3,45,234.4,45,254
136,White,2008,45,262.3,45,234.4,45,254
136,Sterling,2009,48,227.4,48,214.8,48,240.5
136,White,2009,45,227.9,45,213.4,45,239.5
136,Asian American,2009,-,-,-,-,-,-
136,Am. Indian,2009,-,-,-,-,-,-
136,Sterling,2010,40,266.6,39,245.3,40,250.1
136,Hispanic,2010,-,-,-,-,-,-
136,White,2010,38,267.7,37,246.2,38,249.7
136,Sterling,2011,51,258.3,51,232.7,51,250.5
136,Hisp/Lat or any race,2011,-,-,-,-,-,-
136,White,2011,48,255.9,48,230.4,48,250.6
136,Two or more races,2011,-,-,-,-,-,-
136,Sterling,2012,63,276.4,62,245.5,63,252.7
136,Hisp/Lat or any race,2012,-,-,-,-,-,-
136,White,2012,59,274.2,58,245,59,252.7
136,Two or more races,2012,-,-,-,-,-,-
136,Sterling,2013,46,257.8,45,236.6,47,240.1
136,Hisp/Lat or any race,2013,NA,NA,NA,NA,-,-
136,White,2013,42,256.9,41,238,42,241.2
136,Asian,2013,-,-,-,-,-,-
136,Two or more races,2013,-,-,-,-,-,-
137,Stonington,2006,190,263.7,190,250.1,187,269.3
137,Black,2006,-,-,-,-,-,-
137,Hispanic,2006,-,-,-,-,-,-
137,White,2006,166,266.1,166,252.6,163,271.8
137,Asian American,2006,-,-,-,-,-,-
137,Am. Indian,2006,-,-,-,-,-,-
137,Stonington,2007,190,270.4,190,250.8,190,266.2
137,Black,2007,-,-,-,-,-,-
137,Hispanic,2007,-,-,-,-,-,-
137,White,2007,170,271.9,170,252.3,170,267.6
137,Asian American,2007,-,-,-,-,-,-
137,Am. Indian,2007,-,-,-,-,-,-
137,Stonington,2008,185,265.9,184,253.7,182,268
137,Black,2008,-,-,-,-,-,-
137,Hispanic,2008,-,-,-,-,-,-
137,White,2008,167,263.9,166,253.1,164,266.4
137,Asian American,2008,-,-,-,-,-,-
137,Am. Indian,2008,-,-,-,-,-,-
137,Stonington,2009,183,272.2,183,253.8,186,269.1
137,Black,2009,-,-,-,-,-,-
137,Hispanic,2009,-,-,-,-,-,-
137,White,2009,163,272.9,164,254.7,165,269.8
137,Asian American,2009,-,-,-,-,-,-
137,Stonington,2010,176,272.1,173,255.8,180,258
137,Black,2010,-,-,-,-,-,-
137,Hispanic,2010,-,-,-,-,-,-
137,White,2010,162,272.5,160,257,166,259.4
137,Asian American,2010,-,-,-,-,-,-
137,Stonington,2011,175,267.4,174,256.9,181,262.8
137,Black or African Am,2011,-,-,-,-,-,-
137,Hisp/Lat or any race,2011,-,-,-,-,-,-
137,White,2011,160,267.2,159,256.4,166,263.1
137,Asian,2011,-,-,-,-,-,-
137,Am Ind or AK Native,2011,-,-,-,-,-,-
137,Stonington,2012,169,260.3,166,256.8,172,265.7
137,Black or African Am,2012,-,-,-,-,-,-
137,Hisp/Lat or any race,2012,-,-,-,-,-,-
137,White,2012,147,261.7,146,258.6,148,267.7
137,Asian,2012,-,-,-,-,-,-
137,Am Ind or AK Native,2012,-,-,NA,NA,NA,NA
137,Two or more races,2012,-,-,NA,NA,-,-
137,Stonington,2013,147,258.7,142,256.5,152,256.7
137,Black or African Am,2013,-,-,-,-,-,-
137,Hisp/Lat or any race,2013,-,-,-,-,-,-
137,White,2013,130,261.8,125,259.9,134,260.4
137,Asian,2013,-,-,-,-,-,-
137,Am Ind or AK Native,2013,-,-,-,-,-,-
137,Two or more races,2013,-,-,-,-,-,-
138,Stratford,2006,513,240.4,510,230.3,509,246.5
138,Black,2006,121,221.3,119,217.5,119,236.4
138,Hispanic,2006,77,234.6,76,218.2,77,236.3
138,White,2006,305,248.8,305,238.1,303,253
138,Asian American,2006,-,-,-,-,-,-
138,Am. Indian,2006,-,-,-,-,-,-
138,Stratford,2007,552,246.9,552,229.7,550,253.1
138,Black,2007,128,229.8,128,215.7,127,244.2
138,Hispanic,2007,98,232.1,98,216.1,98,239.9
138,White,2007,309,258.5,309,239.8,308,260.2
138,Asian American,2007,-,-,-,-,-,-
138,Am. Indian,2007,-,-,-,-,-,-
138,Stratford,2008,520,250,521,232.9,518,248.7
138,Black,2008,95,229,95,219.4,94,238.9
138,Hispanic,2008,103,241.8,103,220.4,103,240.3
138,White,2008,307,258.4,308,241.1,306,254
138,Asian American,2008,-,-,-,-,-,-
138,Am. Indian,2008,-,-,-,-,-,-
138,Stratford,2009,494,254.2,486,240,502,250.6
138,Black,2009,114,235.9,111,229.5,117,237.7
138,Hispanic,2009,96,249,93,232.2,96,247.5
138,White,2009,263,262.2,261,246.4,268,256.4
138,Asian American,2009,20,278.9,20,252,20,263.8
138,Am. Indian,2009,-,-,-,-,-,-
138,Stratford,2010,492,255.1,489,237.3,491,252.4
138,Black,2010,117,226.1,115,218.7,116,238.3
138,Hispanic,2010,105,248.7,105,227.6,102,248.8
138,White,2010,246,269.1,245,247.8,249,257.2
138,Asian American,2010,21,283.6,21,263.5,21,289.7
138,Am. Indian,2010,-,-,-,-,-,-
138,Stratford,2011,510,256,510,238.5,506,253.6
138,Black or African Am,2011,115,240.1,115,225.4,114,242.8
138,Hisp/Lat or any race,2011,120,245.8,120,230.9,118,246.1
138,White,2011,251,266.4,251,248.1,250,262
138,Asian,2011,-,-,-,-,-,-
138,Am Ind or AK Native,2011,-,-,-,-,-,-
138,Two or more races,2011,-,-,-,-,-,-
138,Stratford,2012,545,260.3,544,245.3,545,255.9
138,Black or African Am,2012,92,239.5,92,233.8,91,246.5
138,Hisp/Lat or any race,2012,153,246.5,153,231.6,152,250.3
138,White,2012,268,273.4,267,255.6,270,260.5
138,Asian,2012,23,286.9,23,268.1,23,276.6
138,Two or more races,2012,-,-,-,-,-,-
138,Stratford,2013,511,250.8,508,239.4,511,246.7
138,Black or African Am,2013,109,228.6,108,224,108,233.5
138,Hisp/Lat or any race,2013,137,241.5,135,227.3,137,239.4
138,White,2013,233,264.2,233,252.5,233,256.3
138,Asian,2013,20,271.5,20,247.5,21,251.3
138,Am Ind or AK Native,2013,-,-,-,-,-,-
138,Two or more races,2013,-,-,-,-,-,-
139,Suffield,2006,177,255.2,177,242,176,260.1
139,Black,2006,-,-,-,-,-,-
139,Hispanic,2006,-,-,-,-,-,-
139,White,2006,166,255.5,166,242.2,165,259.5
139,Asian American,2006,-,-,-,-,-,-
139,Am. Indian,2006,-,-,-,-,-,-
139,Suffield,2007,191,254.5,191,245.7,189,267.6
139,Black,2007,-,-,-,-,-,-
139,Hispanic,2007,-,-,-,-,-,-
139,White,2007,179,255.2,179,246.6,177,268.3
139,Asian American,2007,-,-,-,-,-,-
139,Suffield,2008,178,251.5,178,241,178,264.5
139,Black,2008,-,-,-,-,-,-
139,Hispanic,2008,-,-,-,-,-,-
139,White,2008,163,251.4,163,242.3,163,265.2
139,Asian American,2008,-,-,-,-,-,-
139,Suffield,2009,188,269.2,188,253.8,188,271.9
139,Black,2009,-,-,-,-,-,-
139,Hispanic,2009,-,-,-,-,-,-
139,White,2009,176,271.3,176,254.5,176,274.2
139,Asian American,2009,-,-,-,-,-,-
139,Suffield,2010,198,273.2,196,253.6,199,267.7
139,Black,2010,-,-,-,-,-,-
139,Hispanic,2010,-,-,-,-,-,-
139,White,2010,183,274.6,181,255.1,183,270.6
139,Asian American,2010,-,-,-,-,-,-
139,Suffield,2011,164,274.3,162,251,163,279
139,Black or African Am,2011,-,-,-,-,-,-
139,Hisp/Lat or any race,2011,-,-,-,-,-,-
139,White,2011,154,277.5,152,254,153,281.9
139,Asian,2011,-,-,-,-,-,-
139,Suffield,2012,175,280,175,261.2,175,267.5
139,Black or African Am,2012,-,-,-,-,-,-
139,Hisp/Lat or any race,2012,-,-,-,-,-,-
139,White,2012,156,283.4,156,264.2,156,268.9
139,Asian,2012,-,-,-,-,-,-
139,Suffield,2013,176,267.4,176,253.9,177,263.5
139,Black or African Am,2013,-,-,-,-,-,-
139,Hisp/Lat or any race,2013,-,-,-,-,-,-
139,White,2013,158,270.7,158,256.2,159,266.4
139,Asian,2013,-,-,-,-,-,-
139,Am Ind or AK Native,2013,-,-,-,-,-,-
139,Two or more races,2013,-,-,-,-,-,-
140,Thomaston,2006,106,243.9,106,244,106,258.1
140,Hispanic,2006,-,-,-,-,-,-
140,White,2006,104,243.4,104,243.3,104,257.7
140,Asian American,2006,-,-,-,-,-,-
140,Thomaston,2007,95,251.8,95,241.7,94,260.4
140,Black,2007,-,-,-,-,-,-
140,White,2007,93,251.8,93,242.2,92,261.1
140,Asian American,2007,-,-,-,-,-,-
140,Thomaston,2008,91,255,91,236.5,91,254.5
140,Black,2008,-,-,-,-,-,-
140,Hispanic,2008,-,-,-,-,-,-
140,White,2008,88,256.8,88,236.8,88,255.1
140,Thomaston,2009,90,267,90,242.2,90,259.6
140,White,2009,89,267.1,89,242.4,89,259.9
140,Asian American,2009,-,-,-,-,-,-
140,Thomaston,2010,92,248.8,92,241.8,91,249.9
140,White,2010,91,248.4,91,241.4,90,249.5
140,Asian American,2010,-,-,-,-,-,-
140,Thomaston,2011,65,251.5,65,239.3,68,251.4
140,Black or African Am,2011,-,-,-,-,-,-
140,White,2011,64,251.4,64,238.9,66,252.4
140,Thomaston,2012,98,261.9,98,240.4,101,248.1
140,White,2012,97,261.5,97,240.2,100,248.2
140,Asian,2012,-,-,-,-,-,-
140,Thomaston,2013,68,258.7,68,246.6,70,251.5
140,Hisp/Lat or any race,2013,-,-,-,-,-,-
140,White,2013,65,259.5,65,246.3,67,251.6
140,Two or more races,2013,-,-,-,-,-,-
141,Thompson,2006,113,247.7,113,234.8,109,247.1
141,Black,2006,-,-,-,-,-,-
141,Hispanic,2006,-,-,-,-,-,-
141,White,2006,102,247.7,102,233.7,98,247.2
141,Asian American,2006,-,-,-,-,-,-
141,Am. Indian,2006,-,-,-,-,-,-
141,Thompson,2007,106,245.7,106,233.2,105,238.1
141,Black,2007,-,-,-,-,-,-
141,Hispanic,2007,-,-,-,-,-,-
141,White,2007,93,247,93,233.5,92,237.8
141,Asian American,2007,-,-,-,-,-,-
141,Am. Indian,2007,-,-,-,-,-,-
141,Thompson,2008,110,254.1,110,234.5,110,244.8
141,Black,2008,-,-,-,-,-,-
141,Hispanic,2008,-,-,-,-,-,-
141,White,2008,100,255.4,100,235.2,100,246.2
141,Asian American,2008,-,-,-,-,-,-
141,Am. Indian,2008,-,-,-,-,-,-
141,Thompson,2009,100,243.3,97,228.9,101,234.9
141,Black,2009,-,-,-,-,-,-
141,Hispanic,2009,-,-,-,-,-,-
141,White,2009,95,245.6,93,229.4,96,237
141,Am. Indian,2009,-,-,-,-,-,-
141,Thompson,2010,103,252,102,243.4,103,246.2
141,Black,2010,NA,NA,NA,NA,-,-
141,Hispanic,2010,-,-,-,-,-,-
141,White,2010,95,253.7,95,245.2,95,247.4
141,Asian American,2010,-,-,NA,NA,NA,NA
141,Am. Indian,2010,-,-,-,-,-,-
141,Thompson,2011,70,251.4,69,244,70,241.2
141,Black or African Am,2011,-,-,-,-,-,-
141,Hisp/Lat or any race,2011,-,-,-,-,-,-
141,White,2011,60,248.8,59,243.3,60,240.5
141,Asian,2011,-,-,-,-,-,-
141,Two or more races,2011,-,-,-,-,-,-
141,Thompson,2012,87,263,86,248.6,90,244.8
141,Hisp/Lat or any race,2012,-,-,-,-,-,-
141,White,2012,79,265.5,78,248.4,82,244.7
141,Two or more races,2012,-,-,-,-,-,-
141,Thompson,2013,80,258,78,237.2,86,234.6
141,Hisp/Lat or any race,2013,-,-,-,-,-,-
141,White,2013,77,258.6,75,237.6,82,235.1
141,Asian,2013,-,-,-,-,-,-
141,Two or more races,2013,-,-,-,-,-,-
142,Tolland,2006,248,251.6,249,248.6,249,258.9
142,Black,2006,-,-,-,-,-,-
142,Hispanic,2006,-,-,-,-,-,-
142,White,2006,232,252.4,233,249.4,233,258.7
142,Asian American,2006,-,-,-,-,-,-
142,Tolland,2007,247,243.2,246,248.9,244,255.5
142,Black,2007,-,-,-,-,-,-
142,Hispanic,2007,-,-,-,-,-,-
142,White,2007,227,244.3,227,250.3,225,256.2
142,Asian American,2007,-,-,-,-,-,-
142,Tolland,2008,255,254.6,254,248.6,251,262.8
142,Black,2008,-,-,-,-,-,-
142,Hispanic,2008,-,-,-,-,-,-
142,White,2008,234,254.7,233,248.9,230,262.8
142,Asian American,2008,-,-,-,-,-,-
142,Am. Indian,2008,-,-,-,-,-,-
142,Tolland,2009,250,246.8,248,245.8,253,252.7
142,Black,2009,-,-,-,-,-,-
142,Hispanic,2009,-,-,-,-,-,-
142,White,2009,230,246,228,245.7,233,252.2
142,Asian American,2009,-,-,-,-,-,-
142,Tolland,2010,224,274,224,251.6,227,253.5
142,Black,2010,-,-,-,-,-,-
142,Hispanic,2010,-,-,-,-,-,-
142,White,2010,206,274.8,206,253,209,254.6
142,Asian American,2010,-,-,-,-,-,-
142,Am. Indian,2010,-,-,-,-,-,-
142,Tolland,2011,239,258.1,230,252.3,239,257.9
142,Black or African Am,2011,-,-,-,-,-,-
142,Hisp/Lat or any race,2011,-,-,-,-,-,-
142,White,2011,222,258.6,213,253.8,222,259
142,Asian,2011,-,-,-,-,-,-
142,Two or more races,2011,-,-,-,-,-,-
142,Tolland,2012,222,276.3,215,256.6,223,262.1
142,Black or African Am,2012,-,-,-,-,-,-
142,Hisp/Lat or any race,2012,-,-,-,-,-,-
142,White,2012,207,276.7,200,256.3,208,262.2
142,Asian,2012,-,-,-,-,-,-
142,Tolland,2013,196,271.5,196,260.1,200,263.6
142,Black or African Am,2013,-,-,-,-,-,-
142,Hisp/Lat or any race,2013,-,-,-,-,-,-
142,White,2013,183,272.6,183,261,187,264.3
142,Asian,2013,-,-,-,-,-,-
142,Am Ind or AK Native,2013,-,-,-,-,-,-
143,Torrington,2006,352,232.4,352,228.6,346,239.5
143,Black,2006,23,213.6,23,214.6,22,229.2
143,Hispanic,2006,40,202.5,40,199.3,39,211.4
143,White,2006,285,237.7,285,233.6,281,243.5
143,Asian American,2006,-,-,-,-,-,-
143,Torrington,2007,384,237.6,382,230.9,377,244
143,Black,2007,26,229.2,26,214.2,24,224.2
143,Hispanic,2007,41,219.5,41,222.7,41,240
143,White,2007,308,240.2,306,233.6,303,245.7
143,Asian American,2007,-,-,-,-,-,-
143,Am. Indian,2007,-,-,-,-,-,-
143,Torrington,2008,373,238.7,370,225.6,370,242.2
143,Black,2008,29,229.2,28,219.3,29,234.4
143,Hispanic,2008,44,214.3,43,202.7,42,231.6
143,White,2008,287,242.7,286,229,286,244.2
143,Asian American,2008,-,-,-,-,-,-
143,Torrington,2009,358,248.1,351,233.6,388,247.4
143,Black,2009,-,-,-,-,20,242.9
143,Hispanic,2009,54,239.5,51,223.8,61,236.5
143,White,2009,273,249.8,269,235.4,294,249.9
143,Asian American,2009,-,-,-,-,-,-
143,Am. Indian,2009,-,-,-,-,-,-
143,Torrington,2010,340,254.9,326,237.6,370,244.1
143,Black,2010,21,257.2,21,241.5,23,252.6
143,Hispanic,2010,47,236.7,44,219.6,53,232
143,White,2010,258,256.9,247,239.8,280,244.8
143,Asian American,2010,-,-,-,-,-,-
143,Am. Indian,2010,-,-,-,-,-,-
143,Torrington,2011,319,258.8,306,239.5,343,249.1
143,Black or African Am,2011,-,-,-,-,-,-
143,Hisp/Lat or any race,2011,54,239.3,50,222.1,59,240.5
143,White,2011,232,263.8,225,244.4,248,251.9
143,Asian,2011,-,-,-,-,-,-
143,Two or more races,2011,-,-,-,-,-,-
143,Torrington,2012,306,258.9,297,244.8,328,251
143,Black or African Am,2012,-,-,-,-,-,-
143,Hisp/Lat or any race,2012,57,246.2,52,235.3,58,245.6
143,White,2012,209,260.9,205,245.5,226,250.7
143,Asian,2012,-,-,-,-,-,-
143,Am Ind or AK Native,2012,-,-,-,-,-,-
143,Nat of HI or Pac Isl,2012,-,-,-,-,-,-
143,Two or more races,2012,-,-,-,-,-,-
143,Torrington,2013,351,249.2,341,243,362,249.5
143,Black or African Am,2013,-,-,-,-,-,-
143,Hisp/Lat or any race,2013,67,237.3,62,226.3,69,237.6
143,White,2013,250,252.1,246,247.7,257,253
143,Asian,2013,-,-,-,-,-,-
143,Two or more races,2013,-,-,-,-,-,-
144,Trumbull,2006,509,281.5,508,252.9,505,270.6
144,Black,2006,23,250.1,23,232.7,23,239.1
144,Hispanic,2006,27,263.2,27,238.3,26,257
144,White,2006,430,283.1,429,254.4,427,272.8
144,Asian American,2006,28,298.6,28,259.9,28,273.9
144,Am. Indian,2006,-,-,-,-,-,-
144,Trumbull,2007,535,286.1,534,257.5,533,270.9
144,Black,2007,-,-,-,-,-,-
144,Hispanic,2007,24,256.1,24,228.8,23,243.1
144,White,2007,463,285.8,462,258,462,270.4
144,Asian American,2007,41,312.1,41,270.9,41,294.8
144,Trumbull,2008,493,291,493,254.4,493,269.1
144,Black,2008,-,-,-,-,-,-
144,Hispanic,2008,28,272.4,28,243.4,28,257.1
144,White,2008,432,292.3,432,255.2,432,269.8
144,Asian American,2008,22,323.8,22,272.1,22,288.8
144,Trumbull,2009,513,288.2,506,256.7,522,271.1
144,Black,2009,21,258.6,21,238.6,22,250
144,Hispanic,2009,28,283.8,27,247.4,29,254.6
144,White,2009,429,288.8,423,257.4,436,272.1
144,Asian American,2009,34,304.7,34,268.4,34,287.4
144,Am. Indian,2009,-,-,-,-,-,-
144,Trumbull,2010,497,292.3,494,255.7,504,260.7
144,Black,2010,-,-,-,-,-,-
144,Hispanic,2010,32,260.1,32,235.2,31,234.7
144,White,2010,410,296,408,258.5,417,263.4
144,Asian American,2010,35,298.3,34,257.8,33,269.6
144,Am. Indian,2010,-,-,-,-,-,-
144,Trumbull,2011,436,293.8,429,261.4,439,275.4
144,Black or African Am,2011,22,278,22,241.2,22,254
144,Hisp/Lat or any race,2011,30,272.6,29,243.5,32,245.3
144,White,2011,347,294.6,342,263.1,348,277.5
144,Asian,2011,33,316.8,32,273.6,33,295.7
144,Am Ind or AK Native,2011,-,-,-,-,-,-
144,Nat of HI or Pac Isl,2011,-,-,-,-,-,-
144,Trumbull,2012,532,292.3,532,260.5,536,274.3
144,Black or African Am,2012,-,-,-,-,-,-
144,Hisp/Lat or any race,2012,32,257.2,31,238.5,30,260
144,White,2012,446,293.8,447,261.4,451,275.1
144,Asian,2012,36,313.9,36,276.6,37,281.4
144,Am Ind or AK Native,2012,-,-,-,-,-,-
